smiles,logS
O=[N+]([O-])c1ccc(OCc2cnc(Cl)s2)c([N+](=O)[O-])c1,-4.83
O=[N+]([O-])c1ccc(OC(F)F)c(C=Nn2cnnc2)c1,-4.23
O=[N+]([O-])c1ccc(OC(F)F)c(/C=N/n2cnnc2)c1,-4.23
O=[N+]([O-])c1ccc(O)c(C=NN=C(S)Nc2ccc(Cl)cc2Cl)c1,-5.44
O=[N+]([O-])c1ccc(Nc2nccc(Cl)n2)cc1,-5.25
O=[N+]([O-])c1ccc(Nc2nc(Cl)nc(NCCO)n2)cc1,-5.08
O=[N+]([O-])c1ccc(Nc2cccc(F)c2)nc1,-4.24
O=[N+]([O-])c1ccc(NNS(=O)(=O)c2cc(Cl)ccc2Cl)nc1,-4.17
O=[N+]([O-])c1ccc(NCc2ccc(Cl)cc2)nc1,-5.34
O=[N+]([O-])c1ccc(NCc2ccc(Cl)cc2)c2ccncc12,-6.02
O=[N+]([O-])c1ccc(NCCc2ccccc2)c(Br)c1,-5.66
O=[N+]([O-])c1ccc(NCCOc2ccccc2Cl)nc1,-5.24
O=[N+]([O-])c1ccc(NC(S)=NCc2ccc(F)cc2)cc1,-4.83
O=[N+]([O-])c1ccc(NC(=S)NCc2ccc(F)cc2)cc1,-4.83
O=[N+]([O-])c1ccc(N=Nc2c(O)[nH]c3ccc(F)cc23)cc1,-6
O=[N+]([O-])c1ccc(N2CCN(c3ccccn3)CC2)c(Cl)c1,-5.6
O=[N+]([O-])c1ccc(N2CCN(c3ccccc3F)CC2)nc1,-5.64
O=[N+]([O-])c1ccc(N2CCN(c3ccccc3Cl)CC2)cn1,-5.2
O=[N+]([O-])c1ccc(N2CCN(c3cccc(Cl)c3)CC2)nc1,-5.9
O=[N+]([O-])c1ccc(N2CCN(c3cccc(Cl)c3)CC2)cn1,-5.09
O=[N+]([O-])c1ccc(N2CCN(c3ccc(F)cc3)CC2)nc1,-6
O=[N+]([O-])c1ccc(N2CCN(c3ccc(F)cc3)CC2)cn1,-4.94
O=[N+]([O-])c1ccc(N2CCN(c3ccc(F)cc3)CC2)cc1,-6
O=[N+]([O-])c1ccc(N2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)nc1,-4.86
O=[N+]([O-])c1ccc(N2CCN(C(S)=Nc3ccc(F)cc3)CC2)cc1,-5.95
O=[N+]([O-])c1ccc(N2CCN(C(=S)Nc3ccc(F)cc3)CC2)cc1,-5.95
O=[N+]([O-])c1ccc(Cl)cc1O,-2.63738
O=[N+]([O-])c1ccc(Cl)cc1NN=Cc1ccncc1,-5.96
O=[N+]([O-])c1ccc(Cl)cc1NCc1cccnc1,-3.82
O=[N+]([O-])c1ccc(Cl)cc1NCC1CCCO1,-3.96
O=[N+]([O-])c1ccc(Cl)cc1N1CCOCC1,-3.82
O=[N+]([O-])c1ccc(Cl)cc1N1CCCCC1,-5.9
O=[N+]([O-])c1ccc(Cl)cc1N1CCCC1,-4.96
O=[N+]([O-])c1ccc(Cl)cc1N/N=C/c1ccncc1,-5.96
O=[N+]([O-])c1ccc(Cl)cc1Cl,-3.00915
O=[N+]([O-])c1ccc(Cl)cc1C[NH+]1CCCCCC1,-4.21
O=[N+]([O-])c1ccc(Cl)cc1CN1CCCCCC1,-4.21
O=[N+]([O-])c1ccc(Cl)c2cccnc12,-3.93
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,-4.17
O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)n2ccnc2)c1,-3.82
O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)Nc2cccc(S(=O)(=O)NC3=NCCC3)c2)c1,-3.82
O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)Nc2ccc3cn[nH]c3c2)c1,-5
O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)Nc2ccc3c[nH]nc3c2)c1,-5
O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)NCCc2ccccn2)c1,-3.82
O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)NC(=Nc2cccnc2)c2ccccc2)c1,-3.82
O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)/N=C(/Nc2cccnc2)c2ccccc2)c1,-3.82
O=[N+]([O-])c1ccc(Cl)c(NC2=[NH+]CCCCC2)c1,-3.83
O=[N+]([O-])c1ccc(Cl)c(NC2=NCCCCC2)c1,-3.82
O=[N+]([O-])c1ccc(Cl)c(NC(=S)N2CCCC2)c1,-4.47
O=[N+]([O-])c1ccc(Cl)c(C[n+]2cccc3ccccc32)c1,-3.72
O=[N+]([O-])c1ccc(Cl)c(C[NH+]2CCN(c3ncccn3)CC2)c1,-3.98
O=[N+]([O-])c1ccc(Cl)c(C[NH+]2CCCCCC2)c1,-4.29
O=[N+]([O-])c1ccc(Cl)c(CN2CCN(c3ncccn3)CC2)c1,-3.98
O=[N+]([O-])c1ccc(Cl)c(CN2CCCCCC2)c1,-4.29
O=[N+]([O-])c1ccc(Cl)c(C=Nn2c(S)nnc2-c2ccncc2)c1,-5.09
O=[N+]([O-])c1ccc(Cl)c(/C=N/n2c(-c3ccncc3)n[nH]c2=S)c1,-5.09
O=[N+]([O-])c1ccc(Cl)c(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c1,-5.27
O=[N+]([O-])c1ccc(Cl)c(-c2ccc(C=Nn3cnnc3)o2)c1,-5.12
O=[N+]([O-])c1ccc(Cl)c(-c2ccc(/C=N/n3cnnc3)o2)c1,-5.12
O=[N+]([O-])c1ccc(C[NH+]2CCN(c3ccccc3Cl)CC2)o1,-4.01
O=[N+]([O-])c1ccc(C[NH+]2CCN(c3ccc(F)cc3)CC2)o1,-4.31
O=[N+]([O-])c1ccc(C[NH+]2CCN(c3ccc(Cl)cc3)CC2)o1,-4.84
O=[N+]([O-])c1ccc(CSc2nc3ncc(Br)cc3[nH]2)cc1,-5.45
O=[N+]([O-])c1ccc(CSc2nc3cc(Br)c[nH]c-3n2)cc1,-5.45
O=[N+]([O-])c1ccc(CS(=O)(=O)c2ccc(Cl)cc2)cc1,-4.96
O=[N+]([O-])c1ccc(COP(=O)(NCCBr)NCCBr)o1,-2.00503
O=[N+]([O-])c1ccc(CNc2cccc(F)c2)s1,-4.16
O=[N+]([O-])c1ccc(CNc2cccc(Cl)c2)s1,-4.63
O=[N+]([O-])c1ccc(CNc2ccc(Cl)cc2)s1,-4.62
O=[N+]([O-])c1ccc(CN2CCN(c3ccccc3Cl)CC2)o1,-4.01
O=[N+]([O-])c1ccc(CN2CCN(c3ccc(F)cc3)CC2)o1,-4.31
O=[N+]([O-])c1ccc(CN2CCN(c3ccc(Cl)cc3)CC2)o1,-4.84
O=[N+]([O-])c1ccc(C=NNc2ncc(Br)cn2)cc1,-5.73
O=[N+]([O-])c1ccc(C2=NOC(c3ccc(N4CCOCC4)c(F)c3)C2)o1,-5.05275
O=[N+]([O-])c1ccc(/C=N/Nc2ncc(Br)cn2)cc1,-5.73
O=[N+]([O-])c1ccc(-c2nnc3cccc(Cl)n23)cc1,-4.37
O=[N+]([O-])c1ccc(-c2nc3ccc(F)cc3[nH]2)o1,-4
O=[N+]([O-])c1ccc(-c2nc3ccc(Cl)cc3[nH]2)o1,-4.82
O=[N+]([O-])c1ccc(-c2nc(C(Cl)Cl)c3ccccc3n2)cc1,-5.82
O=[N+]([O-])c1ccc(-c2cn(-c3ccccc3F)c(S)n2)cc1,-5.72
O=[N+]([O-])c1ccc(-c2cn(-c3ccccc3F)c(=S)[nH]2)cc1,-5.72
O=[N+]([O-])c1ccc(-c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(Cl)c2)cc1,-3.54649
O=[N+]([O-])c1cc2c(cc1C[NH+]1CCN(c3ccccc3F)CC1)OCO2,-5.52
O=[N+]([O-])c1cc2c(cc1CN1CCN(c3ccccc3F)CC1)OCO2,-5.51
O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1Cl,-5.4
O=[N+]([O-])c1cc(S(=O)(=O)Nc2cccc3cc(N4CCN(Cc5ccccc5-c5ccc(Cl)cc5)CC4)ccc23)ccc1N[C@H](CCN1CCOCC1)CSc1ccccc1,-5.30103
O=[N+]([O-])c1cc(S(=O)(=O)NCC[NH+]2CCOCC2)ccc1Cl,-3.82
O=[N+]([O-])c1cc(S(=O)(=O)NCCN2CCOCC2)ccc1Cl,-3.82
O=[N+]([O-])c1cc(S(=O)(=O)NC2=NCCCCC2)ccc1Cl,-3.93
O=[N+]([O-])c1cc(S(=O)(=O)CCC[NH+]2CCOCC2)ccc1F,-3.78
O=[N+]([O-])c1cc(O)c2c(c1)S(=O)(=O)N=C(Nc1ccccc1Cl)N2,-3.72584
O=[N+]([O-])c1cc(O)c2c(c1)S(=O)(=O)N=C(Nc1ccccc1Br)N2,-3.63264
O=[N+]([O-])c1cc(N=CC2=C(O)CCC2)ccc1Cl,-4.57
O=[N+]([O-])c1cc(F)c(N2CCCCC2)cc1Br,-6
O=[N+]([O-])c1cc(F)c(N2CCCC2)cc1Br,-5.26
O=[N+]([O-])c1cc(Cl)ccc1Sc1ccccn1,-4.06
O=[N+]([O-])c1cc(Cl)ccc1Nc1ccccc1,-5.92
O=[N+]([O-])c1cc(Cl)ccc1NCCc1ccccn1,-3.99
O=[N+]([O-])c1cc(Cl)ccc1N1CCOCC1,-4
O=[N+]([O-])c1cc(Cl)cc(Cl)c1O,-4.0876
O=[N+]([O-])c1cc(Cl)cc(Cl)c1,-3.58433
O=[N+]([O-])c1cc(Cl)cc(C=Nn2cnnc2)c1O,-4.76
O=[N+]([O-])c1cc(C[NH+]2CCC(O)CC2)ccc1Cl,-3.84
O=[N+]([O-])c1cc(CS(=O)(=O)Oc2ccc(Cl)cc2)c(O)c([N+](=O)[O-])c1,-3.82
O=[N+]([O-])c1cc(CN2CCC(O)CC2)ccc1Cl,-3.84
O=[N+]([O-])c1cc(C=NNc2ccccn2)ccc1Cl,-6.44
O=[N+]([O-])c1cc(C(F)(F)F)ccc1NCCc1ccncc1,-5.29
O=[N+]([O-])c1cc(C(F)(F)F)ccc1NCCc1ccccn1,-4.22
O=[N+]([O-])c1cc(C(F)(F)F)ccc1NCC1CCCO1,-5.68
O=[N+]([O-])c1cc(C(F)(F)F)ccc1NC1CC[NH+](Cc2ccccc2)CC1,-5.17
O=[N+]([O-])c1cc(C(F)(F)F)ccc1NC1CC[NH+](Cc2ccccc2)C1,-5.33
O=[N+]([O-])c1cc(C(F)(F)F)ccc1NC1CCN(Cc2ccccc2)CC1,-5.16
O=[N+]([O-])c1cc(C(F)(F)F)ccc1NC1CCN(Cc2ccccc2)C1,-5.33
O=[N+]([O-])c1cc(C(F)(F)F)ccc1N1CC[NH+](CCO)CC1,-3.83
O=[N+]([O-])c1cc(C(F)(F)F)ccc1N1CCN(CCO)CC1,-3.82
O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl,-2.5337
O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1N1CCC[NH2+]CC1,-3.95
O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1N1CCCNCC1,-3.95
O=[N+]([O-])c1cc(/C=N\Nc2ccccn2)ccc1Cl,-6.44
O=[N+]([O-])c1cc(-c2cnc3ccccc3n2)ccc1Cl,-6.15
O=[N+]([O-])c1cc(-c2ccc(C=Nn3cnnc3)o2)ccc1Cl,-5.42
O=[N+]([O-])c1cc(-c2ccc(/C=N/n3cnnc3)o2)ccc1Cl,-5.42
O=[N+]([O-])c1c[nH+]ccc1Nc1ccc(Cl)cc1,-4.18
O=[N+]([O-])c1c([O-])oc2ccccc2c1=Nc1ccc(F)cc1,-4.55
O=[N+]([O-])c1c([O-])oc2ccccc2c1=Nc1ccc(Cl)cc1,-5.55
O=[N+]([O-])c1c([O-])oc2ccccc2c1=NCc1ccc(Cl)cc1,-5.37
O=[N+]([O-])c1c(O)nc2ccc(Cl)cc2c1-c1ccccc1,-6
O=[N+]([O-])c1c(O)nc(O)nc1C=Cc1ccccc1Cl,-3.82
O=[N+]([O-])c1c(O)nc(C=Cc2ccccc2F)nc1O,-3.82
O=[N+]([O-])c1c(O)nc(C=Cc2cccc(F)c2)nc1O,-3.82
O=[N+]([O-])c1c(O)nc(C=Cc2cccc(Cl)c2)nc1O,-3.82
O=[N+]([O-])c1c(O)nc(C=Cc2cccc(C(F)(F)F)c2)nc1O,-3.82
O=[N+]([O-])c1c(O)nc(C=Cc2ccc(O)c(Cl)c2)nc1O,-3.85
O=[N+]([O-])c1c(Nc2ccc(Br)cc2)ccc2nonc12,-6.22
O=[N+]([O-])c1c(NCCCO)cc(Sc2ccc(Cl)cc2)c2nonc12,-4.31
O=[N+]([O-])c1[nH]cc(Br)c2nc(O)nc1-2,-3.82
O=[N+]([O-])[N-][n+]1cnn(Cc2ccc(Cl)cc2)c1,-4.07
O=[N+]([O-])C=C1NCCN1Cc1ccc(Cl)nc1,-3.85
O=[N+]([O-])C=C1C=CC=CN1Cc1ccc(Cl)cc1,-3.92
O=[N+]([O-])C(Cl)=CC(=C(N1CCCCC1)N1CCCCC1)[N+](=O)[O-],-4.07
O=[N+]([O-])C(=CNc1ccc(F)cc1F)S(=O)(=O)c1ccccc1,-3.82
O=[N+]([O-])C(=C1Nc2ccccc2O1)C(Cl)=C(Cl)Cl,-3.82
O=[N+]([O-])C(=C1NCCO1)C(=C(Cl)Cl)N1CCOCC1,-3.82
O=[N+]([O-])C(=C1NCCN1)C(Cl)=C(Cl)Cl,-3.82
O=[N+]([O-])C(/C=C(/Cl)[N+](=O)[O-])=C(N1CCCCC1)N1CCCCC1,-4.07
O=[N+]([O-])/C=C1\NCCN1Cc1ccc(Cl)nc1,-3.85
O=[N+]([O-])/C(C(Cl)=C(Cl)Cl)=C1\Nc2ccccc2O1,-3.82
O=[N+]([O-])/C(C(=C(Cl)Cl)N1CCOCC1)=C1\NCCO1,-3.82
O=[N+]([O-])/C(=C\Nc1ccc(F)cc1F)S(=O)(=O)c1ccccc1,-3.82
O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-5.9563
O=S1OC[C@@H]2[C@H](CO1)C1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,-5.9019
O=S1(=O)c2ccccc2CN1c1cc(F)cc(Oc2cccnc2)c1,-4.95861
O=S1(=O)c2cccc3cccc(c23)N1CCBr,-4.25
O=S1(=O)N=C2CCCCCN2C(c2ccc(F)cc2)N1,-3.82
O=S1(=O)N=C(c2nc(Cc3ccc(F)cc3)c3ccccc3c2O)c2ccccc21,-4.41752
O=S1(=O)N=C(c2nc(Cc3ccc(F)cc3)c3ccccc3c2O)c2cccc(Cl)c21,-5.35497
O=S1(=O)N=C(c2nc(Cc3ccc(F)cc3)c3ccccc3c2O)c2cccc(-c3cncnc3)c21,-4.7417
O=S1(=O)N=C(c2nc(Cc3ccc(F)cc3)c3ccccc3c2O)c2cccc(-c3cccnc3)c21,-5.21795
O=S1(=O)N=C(c2nc(Cc3ccc(F)cc3)c3ccccc3c2O)c2cccc(-c3ccccc3)c21,-4.08142
O=S1(=O)N=C(c2nc(Cc3ccc(F)cc3)c3ccccc3c2O)c2cccc(-c3cccc(O)c3)c21,-5.23091
O=S1(=O)N=C(Nc2ccccc2Oc2ccccc2)Nc2c(O)cc(Cl)cc21,-6
O=S1(=O)N=C(Nc2ccccc2Cl)Nc2c(O)cc(Cl)cc21,-4.16749
O=S1(=O)N=C(Nc2ccccc2Br)Nc2c(O)cc(Cl)cc21,-4.50864
O=S1(=O)N=C(Nc2cccc(F)c2Cl)Nc2c(O)cc(Cl)cc21,-3.79588
O=S1(=O)N=C(N(CCO)N=Cc2ccccc2F)c2ccccc21,-5.7
O=S1(=O)N=C(N(CCO)/N=C/c2ccccc2F)c2ccccc21,-5.7
O=S1(=O)Cc2nc(-c3cc(F)c(Cl)cc3F)nc(N3CCOCC3)c2C1,-6
O=S1(=O)Cc2nc(-c3cc(F)c(Cl)cc3F)nc(N3CCC(O)CC3)c2C1,-4.04096
O=S1(=O)Cc2nc(-c3cc(F)c(Cl)cc3F)nc(N3CCC(CO)CC3)c2C1,-4.79588
O=S1(=O)Cc2nc(-c3cc(F)c(Cl)cc3F)nc(N3CCC(CCO)CC3)c2C1,-4.63827
O=S1(=O)CC[NH+](Cc2ccccc2C(F)(F)F)CC1,-3.83
O=S1(=O)CC[NH+](Cc2cccc(C(F)(F)F)c2)CC1,-3.85
O=S1(=O)CC[NH+](Cc2ccc(F)cc2)CC1,-3.83
O=S1(=O)CC[NH+](C(CCO)c2cccc(C(F)(F)F)c2)CC1,-3.83
O=S1(=O)CCN2C=C(Cl)C=C(Cl)C2=N1,-3.82
O=S1(=O)CCN(c2cnc(-c3ccc(C(F)(F)F)cc3)c(-c3ccncc3Cl)n2)CC1,-4.30934
O=S1(=O)CCN(OCc2ccc(F)cc2Cl)CC1,-3.83
O=S1(=O)CCN(OCc2ccc(Cl)cc2)CC1,-3.82
O=S1(=O)CCN(Cc2ccccc2C(F)(F)F)CC1,-3.82
O=S1(=O)CCN(Cc2cccc(C(F)(F)F)c2)CC1,-3.85
O=S1(=O)CCN(Cc2ccc(F)cc2)CC1,-3.82
O=S1(=O)CCN(C(CCO)c2cccc(C(F)(F)F)c2)CC1,-3.82
O=S1(=O)CCCN1Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1,-4.52227
O=S1(=O)CCC(=Nc2ccc(Cl)cc2)c2ccsc21,-4.19
O=S1(=O)CCC(=NNc2ccccn2)c2cc(F)ccc21,-4.95
O=S1(=O)CC2NC(=S)N(c3cccc(Br)c3)C2C1,-3.82
O=S1(=O)CC2N=C(S)N(c3cccc(Br)c3)C2C1,-3.82
O=S1(=O)CC/C(=N/Nc2ccccn2)c2cc(F)ccc21,-4.95
O=S1(=O)C=C(SCc2ccc(F)cc2)Nc2ccccc21,-4.15
O=S1(=Nc2ccc(C(F)(F)F)cc2)CCC1,-3.71541
O=S1(=Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCCCC1,-5.53821
O=S1(=N[C@H]2CC[C@@H](C(F)(F)F)CC2)CCCCC1,-3.75337
O=S([O-])(=Nc1nc2ccccc2nc1-[n+]1ccccc1)c1ccc(F)cc1,-3.88
O=S([O-])(=Nc1ccon1)c1ccc(F)c(F)c1,-4
O=S([O-])(=Nc1ccon1)c1ccc(Br)s1,-3.99
O=S([O-])(=Nc1ccon1)c1ccc(Br)cc1,-3.97
O=S([O-])(=Nc1ccon1)c1cc(Cl)ccc1Cl,-3.83
O=S([O-])(=NC(=S)c1ccccc1)c1ccc(Cl)cc1,-3.82
O=S([O-])(=NC(=S)NC1CCCCC1)c1ccc(Cl)cc1,-3.82
O=S(=O)(c1cnc[nH]1)N1CCN(c2ccc(F)cc2)CC1,-4.73
O=S(=O)(c1cnc(Cl)c(Cl)c1)N1CCN(c2ncccn2)CC1,-5.97
O=S(=O)(c1cccs1)N1CCN(c2ccccc2F)CC1,-4.32
O=S(=O)(c1cccs1)N1CCN(c2ccc(F)cc2)CC1,-4.53
O=S(=O)(c1cccs1)N1CCN(c2ccc(Cl)cc2)CC1,-5.93
O=S(=O)(c1cccs1)N1CCC(CO)(Cc2cccc(F)c2)CC1,-3.84
O=S(=O)(c1ccccc1F)N1CCc2ccccc2C1,-5.69
O=S(=O)(c1ccccc1F)N1CCCc2ccccc21,-4.42
O=S(=O)(c1ccccc1C(F)(F)F)N1CCN(c2ncnc3sccc23)CC1,-4.97
O=S(=O)(c1ccccc1)c1nc(NC2CC2)sc1Cl,-3.87
O=S(=O)(c1ccccc1)c1nc(-c2ccccc2Cl)oc1NCCC[NH+]1CCOCC1,-5.11
O=S(=O)(c1ccccc1)c1nc(-c2ccccc2Cl)oc1NCCCN1CCOCC1,-5.11
O=S(=O)(c1ccccc1)c1cc(Nc2cc(-c3ccc(OC(F)(F)F)cc3)[nH]n2)nc(N[C@H]2CC[C@H](O)CC2)c1,-6
O=S(=O)(c1ccccc1)c1cc(Nc2cc(-c3ccc(F)cc3)[nH]n2)nc(N[C@H]2CC[C@H](O)CC2)c1,-6
O=S(=O)(c1ccccc1)c1cc(Nc2cc(-c3ccc(C(F)(F)F)cc3)[nH]n2)nc(N[C@H]2CC[C@H](O)CC2)c1,-6
O=S(=O)(c1ccccc1)N1CN(c2ccc(F)cc2F)c2nc3ccccc3nc21,-5.05
O=S(=O)(c1ccccc1)N1CCN(c2cccc(Cl)c2)CC1,-4.95
O=S(=O)(c1ccccc1)N1CCN(C(c2cccnc2)c2ccc(Cl)cc2F)CC1,-5.44516
O=S(=O)(c1ccccc1)N1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,-5.42728
O=S(=O)(c1ccccc1)N(Cc1ccccc1)c1ncc(C(F)(F)F)cc1Cl,-6.09691
O=S(=O)(c1ccccc1)N(Cc1cccc(F)c1)c1ccccc1,-5.69
O=S(=O)(c1ccccc1)N(CC1CO1)c1cc(Cl)ccc1Cl,-3.99
O=S(=O)(c1ccccc1)N(Br)Br,-3.28
O=S(=O)(c1cccc2cccc(Cl)c12)N1CCCC1,-4.29
O=S(=O)(c1cccc(F)c1)N1CCN(c2nc(-c3cccnc3)nc3ccccc23)CC1,-5.57
O=S(=O)(c1cccc(Cl)c1)c1cnc2cc(Cl)ccc2c1N1CCC(CO)CC1,-4.82391
O=S(=O)(c1cccc(Cl)c1)c1cnc(S)nc1O,-3.82
O=S(=O)(c1cccc(Cl)c1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,-6.0135
O=S(=O)(c1cccc(C(F)(F)F)c1)c1ccc(O)cn1,-3.87
O=S(=O)(c1cccc(C(F)(F)F)c1)N1[C@@H]2Cc3n[nH]cc3[C@H]1c1ccccc12,-4.82391
O=S(=O)(c1cccc(C(F)(F)F)c1)N1CC[NH+](CC(O)COCc2ccccc2)CC1,-3.75
O=S(=O)(c1cccc(C(F)(F)F)c1)N1CCN(c2cnccn2)CC1,-4.17
O=S(=O)(c1cccc(-c2nnc(S)n2-c2ccccc2Cl)c1)N1CCOCC1,-3.82
O=S(=O)(c1cccc(-c2nnc(S)n2-c2cccc(C(F)(F)F)c2)c1)N1CCOCC1,-3.93
O=S(=O)(c1cccc(-c2nnc(S)n2-c2ccc(OC(F)(F)F)cc2)c1)N1CCOCC1,-4.53
O=S(=O)(c1cccc(-c2n[nH]c(=S)n2-c2ccccc2Cl)c1)N1CCOCC1,-3.82
O=S(=O)(c1cccc(-c2n[nH]c(=S)n2-c2cccc(C(F)(F)F)c2)c1)N1CCOCC1,-3.93
O=S(=O)(c1cccc(-c2n[nH]c(=S)n2-c2ccc(OC(F)(F)F)cc2)c1)N1CCOCC1,-4.53
O=S(=O)(c1ccc2nc(O)oc2c1)N1CCN(c2ccc(F)cc2)CC1,-4.82
O=S(=O)(c1ccc2c(c1)OCO2)N1CC[C@@H](c2ccccc2F)C1,-4.76955
O=S(=O)(c1ccc2c(c1)OCCO2)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,-5.62182
O=S(=O)(c1ccc2c(c1)OCCO2)N1CCCN(S(=O)(=O)c2c(F)cccc2F)CC1,-4.92805
O=S(=O)(c1ccc2[nH]c(SCc3cccc(Cl)c3)nc2c1)N1CCOCC1,-5.05061
O=S(=O)(c1ccc2[nH]c(N3CCOC(c4ccccc4)C3)nc2c1)C(F)(F)F,-5.4318
O=S(=O)(c1ccc(NCc2ccc(F)cc2)nc1)N1CCCC1,-5.05
O=S(=O)(c1ccc(F)cc1)n1cnc2ccccc21,-3.99
O=S(=O)(c1ccc(F)cc1)N1C[NH+]2CC[NH+](C1)C2,-3.83
O=S(=O)(c1ccc(F)cc1)N1CN2CCN(C2)C1,-3.82
O=S(=O)(c1ccc(F)cc1)N1CCc2ccccc2C1,-5.39
O=S(=O)(c1ccc(F)cc1)N1CCc2ccccc21,-4.17
O=S(=O)(c1ccc(F)cc1)N1CC[NH+](CCc2ccccc2)CC1,-4.93
O=S(=O)(c1ccc(F)cc1)N1CC[NH+](CCOc2ccccc2)CC1,-3.95
O=S(=O)(c1ccc(F)cc1)N1CCN(c2ncccn2)CC1,-4.59
O=S(=O)(c1ccc(F)cc1)N1CCN(c2ccc(F)cc2)CC1,-5.83
O=S(=O)(c1ccc(F)cc1)N1CCN(CCc2ccccc2)CC1,-4.93
O=S(=O)(c1ccc(F)cc1)N1CCN(CCOc2ccccc2)CC1,-3.95
O=S(=O)(c1ccc(F)cc1)N1CCC[NH2+]CC1,-3.77
O=S(=O)(c1ccc(F)cc1)N1CCCCC1c1cccnc1,-3.82
O=S(=O)(c1ccc(F)cc1)N1CCCC1c1cccnc1,-3.82
O=S(=O)(c1ccc(F)cc1)N1CCCC1,-3.82
O=S(=O)(c1ccc(F)cc1)N1CC=C(c2ccccc2)CC1,-5.09
O=S(=O)(c1ccc(F)c(F)c1F)N1CCN(c2ncnc3sccc23)CC1,-5.22
O=S(=O)(c1ccc(F)c(F)c1)N1CCN(c2ncccn2)CC1,-5.17
O=S(=O)(c1ccc(F)c(F)c1)N1CCN(c2ccccn2)CC1,-5.35
O=S(=O)(c1ccc(F)c(F)c1)N1CCC2(CC1)OCCO2,-3.82
O=S(=O)(c1ccc(Cl)s1)N1CC[NH2+]CC1,-3.83
O=S(=O)(c1ccc(Cl)s1)N1CCNCC1,-3.82
O=S(=O)(c1ccc(Cl)s1)N1CCCCC1,-4.08
O=S(=O)(c1ccc(Cl)nc1)N1CCc2ccccc21,-4.07
O=S(=O)(c1ccc(Cl)nc1)N1CCOCC1,-3.82
O=S(=O)(c1ccc(Cl)nc1)N1CCN(c2ncccn2)CC1,-5.53
O=S(=O)(c1ccc(Cl)nc1)N1CCCCC1,-3.82
O=S(=O)(c1ccc(Cl)nc1)N1CCCC1,-3.82
O=S(=O)(c1ccc(Cl)nc1)N1CCC(Cc2ccccc2)CC1,-5.15
O=S(=O)(c1ccc(Cl)cc1Cl)N1CCCC1c1cccnc1,-3.82
O=S(=O)(c1ccc(Cl)cc1)n1cnc2ccccc21,-3.82
O=S(=O)(c1ccc(Cl)cc1)n1cccn1,-4.83
O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-5.52364
O=S(=O)(c1ccc(Cl)cc1)N1CCc2ccccc21,-4.68
O=S(=O)(c1ccc(Cl)cc1)N1CC[NH2+]CC1,-3.83
O=S(=O)(c1ccc(Cl)cc1)N1CC[NH+]2CCCC2C1,-3.83
O=S(=O)(c1ccc(Cl)cc1)N1CC[NH+](Cc2cccnc2)CC1,-3.85
O=S(=O)(c1ccc(Cl)cc1)N1CC[NH+](CCc2ccncc2)CC1,-4.3
O=S(=O)(c1ccc(Cl)cc1)N1CCNCC1,-3.82
O=S(=O)(c1ccc(Cl)cc1)N1CCN2CCCC2C1,-3.82
O=S(=O)(c1ccc(Cl)cc1)N1CCN(c2ncnc3sccc23)CC1,-4.75
O=S(=O)(c1ccc(Cl)cc1)N1CCN(c2ncccn2)CC1,-5.58
O=S(=O)(c1ccc(Cl)cc1)N1CCN(c2ccccn2)CC1,-5.83
O=S(=O)(c1ccc(Cl)cc1)N1CCN(Cc2cccnc2)CC1,-3.85
O=S(=O)(c1ccc(Cl)cc1)N1CCN(CCc2ccncc2)CC1,-4.3
O=S(=O)(c1ccc(Cl)cc1)N1CCCc2ccccc21,-4.92
O=S(=O)(c1ccc(Cl)cc1)N1CCCCCC1,-4.38
O=S(=O)(c1ccc(Cl)cc1)N1CCCCC1c1cccnc1,-3.85
O=S(=O)(c1ccc(Cl)cc1)N1CCCC1c1cccnc1,-3.82
