smiles,logS
O=C(NNC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1)c1ccccc1O,-3.82
O=C(NNC(=O)C1CCCO1)c1ccc([N+](=O)[O-])cc1,-3.87
O=C(NNC(=O)C1CCCCC1)c1ccncc1,-3.87
O=C(NNC(=O)C1CCC1)c1ccccc1,-3.82
O=C(NNC(=O)C1CC=CCC1)c1ccccc1O,-3.89
O=C(NNC(=O)C1CC1)c1ccccc1[N+](=O)[O-],-3.98
O=C(NNC(=O)C1CC1)c1cccc([N+](=O)[O-])c1,-3.95
O=C(NNC(=O)C1CC1)c1cc(O)nc2ccccc12,-3.93
O=C(NNC(=O)C1CC1)c1cc(=O)[nH]c2ccccc12,-3.93
O=C(NNC(=O)C1CC(c2cccs2)=NO1)Nc1ccccc1,-4.32
O=C(NNC(=O)C1CC(c2cccs2)=NO1)NC1CCCCC1,-3.9
O=C(NNC(=O)C1C2CCCCC21)c1ccc(=O)oc1,-4.05
O=C(NNC(=O)C1C2C=CC(C2)C1C(=O)[O-])c1ccccc1O,-4.26
O=C(NNC(=O)C1C2C=CC(C2)C1C(=O)[O-])c1ccccc1,-3.9
O=C(NNC(=O)C1C2C=CC(C2)C1C(=O)O)c1ccccc1O,-4.26
O=C(NNC(=O)C1C2C=CC(C2)C1C(=O)O)c1ccccc1,-3.9
O=C(NNC(=O)C12CC3CC(CC(O)(C3)C1)C2)c1ccccc1O,-3.87
O=C(NNC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,-4.07
O=C(NNC(=O)C12CC3CC(CC(C3)C1)C2)c1ccccn1,-4.08
O=C(NNC(=O)C12CC3CC(CC(C3)C1)C2)c1cccc([N+](=O)[O-])c1,-3.82
O=C(NNC(=O)C12CC3CC(CC(C3)C1)C2)c1cccc(O)c1,-4.95
O=C(NNC(=O)C(O)c1ccccc1)NC1CCCCC1,-3.83
O=C(NN=Cc1sc([O-])nc1-[n+]1ccccc1)c1ccccc1,-3.82
O=C(NN=Cc1sc(=O)[n-]c1-[n+]1ccccc1)c1ccccc1O,-3.86
O=C(NN=Cc1sc(=O)[n-]c1-[n+]1ccccc1)c1ccccc1,-3.82
O=C(NN=Cc1coc2ccccc2c1=O)c1ccncc1,-4.14
O=C(NN=Cc1coc2ccccc2c1=O)c1ccco1,-4.46
O=C(NN=Cc1coc2ccccc2c1=O)c1ccccc1,-4.48
O=C(NN=Cc1cnc(N2CCOCC2)s1)c1ccccc1,-4.4
O=C(NN=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccncc1,-6.62
O=C(NN=Cc1ccsc1)c1ccccn1,-3.85
O=C(NN=Cc1ccsc1)c1ccc2c(c1)OCO2,-4.59
O=C(NN=Cc1ccsc1)c1cc2ccccc2o1,-5.35
O=C(NN=Cc1ccsc1)c1c[nH]c2ccccc12,-3.82
O=C(NN=Cc1ccoc1)c1ccco1,-3.94
O=C(NN=Cc1ccoc1)c1ccccc1O,-4.03
O=C(NN=Cc1ccoc1)c1ccccc1,-3.85
O=C(NN=Cc1ccoc1)c1cccc([N+](=O)[O-])c1,-4.28
O=C(NN=Cc1ccoc1)c1ccc([N+](=O)[O-])cc1,-4.54
O=C(NN=Cc1ccoc1)c1cc(O)cc(O)c1,-3.99
O=C(NN=Cc1ccncc1)c1nn(Cc2ccccc2)c(=O)c2ccccc12,-5.33
O=C(NN=Cc1ccncc1)c1nc(O)c2ccccc2n1,-4.98
O=C(NN=Cc1ccncc1)c1cnccn1,-3.84
O=C(NN=Cc1ccncc1)c1cccs1,-3.87
O=C(NN=Cc1ccncc1)c1ccccn1,-3.88
O=C(NN=Cc1ccncc1)c1cccc(NN=Cc2ccncc2)c1,-4.83
O=C(NN=Cc1ccncc1)c1ccc2c(c1)OCO2,-3.91
O=C(NN=Cc1ccncc1)c1ccc(OCc2ccccc2)cc1,-6.22
O=C(NN=Cc1ccncc1)c1cc2ccccc2cc1O,-4.26
O=C(NN=Cc1ccncc1)c1cc(C2CC2)nc2ccccc12,-3.92
O=C(NN=Cc1ccncc1)NC1CCCCC1,-3.82
O=C(NN=Cc1ccncc1)NC12CC3CC(CC(C3)C1)C2,-4.66
O=C(NN=Cc1ccncc1)C1CC1(c1ccccc1)c1ccccc1,-5.28
O=C(NN=Cc1ccncc1)C12CC3CC(CC(C3)C1)C2,-3.82
O=C(NN=Cc1ccnc2ccccc12)c1ccccc1O,-4.53
O=C(NN=Cc1cccs1)c1sccc1-n1cccc1,-4.05
O=C(NN=Cc1cccs1)c1cccnc1,-3.82
O=C(NN=Cc1cccs1)c1ccc2ncccc2c1,-3.96
O=C(NN=Cc1cccs1)C(O)c1ccccc1,-3.86
O=C(NN=Cc1ccco1)c1csc2c1CCCC2,-3.88
O=C(NN=Cc1ccco1)c1ccc2nc[nH]c2c1,-3.82
O=C(NN=Cc1ccco1)c1ccc2[nH]cnc2c1,-3.82
O=C(NN=Cc1ccco1)c1ccc(OCc2ccccc2)cc1,-5.9
O=C(NN=Cc1ccco1)c1ccc(NC(=O)C2CCCCC2)cc1,-5.19
O=C(NN=Cc1ccco1)c1cc2ccccc2o1,-4.09
O=C(NN=Cc1ccco1)c1cc(C2CC2)[nH]n1,-4.2
O=C(NN=Cc1ccco1)c1cc(-c2ccncc2)nc2ccccc12,-4.34
O=C(NN=Cc1ccco1)C1CCCC1,-3.98
O=C(NN=Cc1ccco1)C1(O)c2ccccc2-c2ccccc21,-3.95
O=C(NN=Cc1ccco1)C(O)c1ccccc1,-3.88
O=C(NN=Cc1ccco1)C(O)C(O)C(=O)NN=Cc1ccco1,-3.93
O=C(NN=Cc1cccnc1)c1cccs1,-3.82
O=C(NN=Cc1cccnc1)c1ccco1,-3.82
O=C(NN=Cc1cccnc1)c1ccccc1O,-3.82
O=C(NN=Cc1cccnc1)c1ccccc1,-3.86
O=C(NN=Cc1cccnc1)c1cccc(N2CCCC2=O)c1,-3.85
O=C(NN=Cc1cccnc1)c1ccc2ccccc2c1O,-4.47
O=C(NN=Cc1cccnc1)c1ccc2c(c1)OCO2,-3.87
O=C(NN=Cc1cccnc1)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,-5.59
O=C(NN=Cc1cccnc1)c1ccc(O)cc1,-6.08
O=C(NN=Cc1cccnc1)c1cc2ccccc2cc1O,-4.49
O=C(NN=Cc1cccnc1)c1cc(O)c(O)c(O)c1,-3.96
O=C(NN=Cc1cccnc1)c1cc(C2CC2)nc2ccccc12,-3.82
O=C(NN=Cc1cccnc1)c1cc(-c2ccccc2)nc2ccccc12,-5.34
O=C(NN=Cc1cccnc1)NC12CC3CC(CC(C3)C1)C2,-4.46
O=C(NN=Cc1cccnc1)C1CCCCC1,-3.83
O=C(NN=Cc1cccnc1)C1CC1(c1ccccc1)c1ccccc1,-5.28
O=C(NN=Cc1cccnc1)C(=O)N1CCCCCC1,-3.9
O=C(NN=Cc1cccn1-c1ccccc1)c1ccncc1,-3.83
O=C(NN=Cc1cccn1-c1ccc([N+](=O)[O-])cc1)c1cccnc1,-4.22
O=C(NN=Cc1ccccn1)c1ccncc1,-3.82
O=C(NN=Cc1ccccn1)c1cccs1,-3.84
O=C(NN=Cc1ccccn1)c1cccnc1,-3.82
O=C(NN=Cc1ccccn1)c1cccc([N+](=O)[O-])c1,-4.37
O=C(NN=Cc1ccccn1)c1cccc(C(=O)NN=Cc2ccccn2)n1,-6.1
O=C(NN=Cc1ccccn1)c1ccc2[nH]cnc2c1,-3.9
O=C(NN=Cc1ccccn1)c1ccc([N+](=O)[O-])cc1,-4.84
O=C(NN=Cc1ccccn1)c1cc(C2CC2)nc2ccccc12,-3.92
O=C(NN=Cc1ccccn1)c1c[nH]c2ccccc12,-4.09
O=C(NN=Cc1ccccn1)NC12CC3CC(CC(C3)C1)C2,-4.83
O=C(NN=Cc1ccccn1)C(O)c1ccccc1,-3.82
O=C(NN=Cc1ccccn1)C(=O)N1CCCCCC1,-3.83
O=C(NN=Cc1ccccc1[N+](=O)[O-])c1cnccn1,-3.92
O=C(NN=Cc1ccccc1[N+](=O)[O-])c1ccncc1,-3.9
O=C(NN=Cc1ccccc1[N+](=O)[O-])C(=O)N1CCCC1,-3.86
O=C(NN=Cc1ccccc1O)c1cccc2ccccc12,-5.99
O=C(NN=Cc1ccccc1O)c1ccc2c(c1)OCO2,-5.37
O=C(NN=Cc1ccccc1O)c1cc[n+]([O-])cc1,-4.71
O=C(NN=Cc1ccccc1O)C1CCCC1,-3.82
O=C(NN=Cc1ccccc1O)C(=O)Nc1ccccn1,-4.98
O=C(NN=Cc1ccccc1O)C(=O)N1CCCCCC1,-3.82
O=C(NN=Cc1ccccc1C(=O)[O-])c1ccncc1,-3.91
O=C(NN=Cc1ccccc1C(=O)[O-])c1ccc(NS(=O)(=O)c2cccs2)cc1,-3.85
O=C(NN=Cc1ccccc1C(=O)O)c1ccncc1,-3.92
O=C(NN=Cc1ccccc1C(=O)O)c1ccc(NS(=O)(=O)c2cccs2)cc1,-3.85
O=C(NN=Cc1ccccc1)c1ccco1,-3.84
O=C(NN=Cc1ccccc1)c1cccc2ccccc12,-5.96
O=C(NN=Cc1ccccc1)c1cccc(C(=O)NN=Cc2ccccc2)n1,-6.27
O=C(NN=Cc1ccccc1)c1ccc2c(c1)OCO2,-4.86
O=C(NN=Cc1ccccc1)c1ccc(OCc2ccccc2)cc1,-5.92
O=C(NN=Cc1ccccc1)c1ccc(-c2ccccc2)cc1,-6
O=C(NN=Cc1ccccc1)c1cc[n+]([O-])cc1,-3.86
O=C(NN=Cc1ccccc1)C1CCCN1C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-4.99
O=C(NN=Cc1ccccc1)C(O)c1ccccc1,-3.82
O=C(NN=Cc1ccccc1)C(=O)NN=Cc1ccccc1,-4.62
O=C(NN=Cc1cccc2nccnc12)c1ccncc1,-3.89
O=C(NN=Cc1cccc2nccnc12)c1ccccc1O,-4.7
O=C(NN=Cc1cccc2cccnc12)c1ccccc1O,-4.99
O=C(NN=Cc1cccc2cccnc12)[C@H]1C[C@@H]1c1ccccc1,-6.2
O=C(NN=Cc1cccc2cccnc12)C1CC1c1ccccc1,-6.2
O=C(NN=Cc1cccc2ccccc12)c1ccncc1,-3.98
O=C(NN=Cc1cccc2ccccc12)c1cccs1,-5.97
O=C(NN=Cc1cccc2ccccc12)c1cccnc1,-3.82
O=C(NN=Cc1cccc2ccccc12)c1cc2ccccc2o1,-6.02
O=C(NN=Cc1cccc2ccccc12)c1cc(C2CC2)[nH]n1,-6.18
O=C(NN=Cc1cccc2ccccc12)C(=O)N1CCCC1,-4.19
O=C(NN=Cc1cccc([N+](=O)[O-])c1O)C(O)(c1ccccc1)c1ccccc1,-4.03
O=C(NN=Cc1cccc([N+](=O)[O-])c1)c1nc(O)c2ccccc2n1,-6.53
O=C(NN=Cc1cccc([N+](=O)[O-])c1)c1nc(=O)c2ccccc2[nH]1,-6.53
O=C(NN=Cc1cccc([N+](=O)[O-])c1)c1ccncc1,-4
O=C(NN=Cc1cccc([N+](=O)[O-])c1)c1cc[n+](CCO)cc1,-4.01
O=C(NN=Cc1cccc([N+](=O)[O-])c1)c1cc(-c2cccnc2)nc2ccccc12,-5.34
O=C(NN=Cc1cccc([N+](=O)[O-])c1)c1cc(-c2ccc3c(c2)OCO3)n[nH]1,-6.28
O=C(NN=Cc1cccc([N+](=O)[O-])c1)c1cc(-c2ccc3c(c2)OCO3)[nH]n1,-6.28
O=C(NN=Cc1cccc([N+](=O)[O-])c1)c1c[nH]c2ccccc12,-6.01
O=C(NN=Cc1cccc([N+](=O)[O-])c1)C(=O)N1CCCCCC1,-3.92
O=C(NN=Cc1cccc(Oc2ccccc2)c1)c1cccc(O)c1,-4.42
O=C(NN=Cc1cccc(O)c1)c1ccccc1O,-3.82
O=C(NN=Cc1cccc(O)c1)c1ccc2c(c1)OCCO2,-3.83
O=C(NN=Cc1cccc(O)c1)c1ccc(NC(=O)C2CCCCC2)cc1,-6.09
O=C(NN=Cc1cccc(O)c1)c1ccc(-n2cnnn2)cc1,-5.23
O=C(NN=Cc1cccc(O)c1)c1cc2c(ccc3ccccc32)o1,-5.82
O=C(NN=Cc1cccc(O)c1)NN=Cc1cccc(O)c1,-3.94
O=C(NN=Cc1cccc(O)c1)C(=O)N1CCCCCC1,-3.95
O=C(NN=Cc1ccc[nH]1)c1ccc2c(c1)OCO2,-4.63
O=C(NN=Cc1ccc[nH]1)c1cc2ccccc2cc1O,-5.01
O=C(NN=Cc1ccc[nH]1)c1c[nH]c2ccccc12,-4.81
O=C(NN=Cc1ccc[nH]1)C1COc2ccccc2O1,-3.85
O=C(NN=Cc1ccc2nccnc2c1)c1ccncc1,-3.82
O=C(NN=Cc1ccc2nccnc2c1)c1ccccc1O,-5.35
O=C(NN=Cc1ccc2nccnc2c1)c1cccc([N+](=O)[O-])c1,-6.03
O=C(NN=Cc1ccc2ncccc2c1)c1cccc([N+](=O)[O-])c1,-6.2
O=C(NN=Cc1ccc2c(c1)OCO2)c1cccnc1,-4.13
O=C(NN=Cc1ccc2c(c1)OCO2)c1cccc2ccccc12,-5.9
O=C(NN=Cc1ccc2c(c1)OCO2)c1ccc2c(c1)OCO2,-5.89
O=C(NN=Cc1ccc2c(c1)OCO2)c1cc2ccccc2o1,-5.79
O=C(NN=Cc1ccc2c(c1)OCO2)C1CC1,-3.82
O=C(NN=Cc1ccc2c(c1)OCO2)C(=O)Nc1ccccc1,-6.19
O=C(NN=Cc1ccc2c(c1)OCO2)C(=O)N1CCCC1,-4.15
O=C(NN=Cc1ccc2c(c1)OCCO2)c1ccncc1,-4.15
O=C(NN=Cc1ccc([N+](=O)[O-])s1)C1COc2ccccc2O1,-4.67
O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccncc1,-3.84
O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1cc2ccccc2o1,-5.48
O=C(NN=Cc1ccc([N+](=O)[O-])o1)C1CCCC1,-3.82
O=C(NN=Cc1ccc([N+](=O)[O-])o1)C(O)c1ccccc1,-3.91
O=C(NN=Cc1ccc([N+](=O)[O-])o1)C(=O)Nc1ccc(C(=O)[O-])cc1,-4
O=C(NN=Cc1ccc([N+](=O)[O-])o1)C(=O)Nc1ccc(C(=O)O)cc1,-4
O=C(NN=Cc1ccc([N+](=O)[O-])cc1)c1cnccn1,-4.81
O=C(NN=Cc1ccc([N+](=O)[O-])cc1)c1cccs1,-5.74
O=C(NN=Cc1ccc([N+](=O)[O-])cc1)c1cccnc1,-4.53
O=C(NN=Cc1ccc([N+](=O)[O-])cc1)c1cccc2cc[nH]c12,-6.19
O=C(NN=Cc1ccc([N+](=O)[O-])cc1)c1cc2ccccc2o1,-6.19
O=C(NN=Cc1ccc([N+](=O)[O-])cc1)c1cc(C2CC2)nc2ccccc12,-6.08
O=C(NN=Cc1ccc([N+](=O)[O-])cc1)c1cc(C2CC2)[nH]n1,-5.36
O=C(NN=Cc1ccc([N+](=O)[O-])cc1)c1c[nH]c2ccccc12,-6.19
O=C(NN=Cc1ccc([N+](=O)[O-])cc1)C(=O)N1CCCC1,-4.62
O=C(NN=Cc1ccc(S(=O)(=O)[O-])o1)c1ccc2c(c1)OCO2,-3.84
O=C(NN=Cc1ccc(Oc2ccccc2)cc1)c1csnn1,-6.03
O=C(NN=Cc1ccc(OCc2ccccc2)cc1)c1ccco1,-6.03
O=C(NN=Cc1ccc(OCc2ccccc2)cc1)c1ccc(O)cc1,-5.76
O=C(NN=Cc1ccc(OC(=O)c2ccco2)cc1)c1ccncc1,-5.18
O=C(NN=Cc1ccc(OC(=O)c2ccccc2)cc1)c1cccnc1,-5.69
O=C(NN=Cc1ccc(O)cc1O)c1ccncc1,-4.85
O=C(NN=Cc1ccc(O)cc1O)c1ccccc1NS(=O)(=O)c1cccs1,-3.91
O=C(NN=Cc1ccc(O)cc1O)c1ccc(NC(=O)C2CCCCC2)cc1,-5.63
O=C(NN=Cc1ccc(O)cc1O)C1CC1,-3.91
O=C(NN=Cc1ccc(O)cc1O)C(=O)NN=Cc1ccc(O)cc1O,-5.25
O=C(NN=Cc1ccc(O)cc1)c1ccncc1,-3.96
O=C(NN=Cc1ccc(O)cc1)c1ccccc1NS(=O)(=O)c1cccs1,-3.82
O=C(NN=Cc1ccc(O)cc1)c1cc(C2CC2)[nH]n1,-4.03
O=C(NN=Cc1ccc(O)c2ccccc12)c1cccnc1,-4.99
O=C(NN=Cc1ccc(O)c([N+](=O)[O-])c1)c1ccncc1,-3.84
O=C(NN=Cc1ccc(O)c([N+](=O)[O-])c1)C1COc2ccccc2O1,-3.82
O=C(NN=Cc1ccc(O)c([N+](=O)[O-])c1)C(O)(c1ccccc1)c1ccccc1,-3.95
O=C(NN=Cc1ccc(O)c(O)c1)C1CC1,-3.82
O=C(NN=Cc1ccc(N2CCOCC2)s1)c1ccc([N+](=O)[O-])cc1,-5.09
O=C(NN=Cc1ccc(N2CCOCC2)o1)c1cccc([N+](=O)[O-])c1,-3.92
O=C(NN=Cc1ccc(N2CCOCC2)cc1)c1ccncc1,-3.82
O=C(NN=Cc1ccc(N2CCOCC2)cc1)c1ccc(O)cc1,-4.33
O=C(NN=Cc1ccc(N2CCOCC2)cc1)c1cc2ccccc2cc1O,-5.32
O=C(NN=Cc1ccc(N2CCCC2)c([N+](=O)[O-])c1)c1cccnc1,-5.33
O=C(NN=Cc1ccc(C(=O)[O-])cc1)C(=O)N1CCCCCC1,-3.94
O=C(NN=Cc1ccc(C(=O)O)cc1)C(=O)N1CCCCCC1,-3.94
O=C(NN=Cc1ccc(-n2ccnc2)cc1)c1cccs1,-4.49
O=C(NN=Cc1ccc(-c2ccccc2)o1)c1ccccc1O,-5.79
O=C(NN=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1)c1cccnc1,-4.9
O=C(NN=Cc1cc2c(cc1[N+](=O)[O-])OCO2)c1cccs1,-5.33
O=C(NN=Cc1cc2c(c([N+](=O)[O-])c1)OCO2)c1ccncc1,-5.22
O=C(NN=Cc1cc([N+](=O)[O-])ccc1O)c1cccc2ccccc12,-6.22
O=C(NN=Cc1cc([N+](=O)[O-])ccc1O)c1cccc2cc[nH]c12,-5.43
O=C(NN=Cc1cc([N+](=O)[O-])ccc1O)c1c[nH]c2ccccc12,-6.21
O=C(NN=Cc1cc([N+](=O)[O-])ccc1O)C1CC1,-3.99
O=C(NN=Cc1cc([N+](=O)[O-])ccc1O)C12CC3CC(CC(C3)C1)C2,-5.84
O=C(NN=Cc1cc([N+](=O)[O-])ccc1O)C(O)(c1ccccc1)c1ccccc1,-4.54
O=C(NN=Cc1cc(O)ccc1[N+](=O)[O-])c1ccc2c(c1)OCCO2,-4.33
O=C(NN=Cc1c[nH]nc1-c1ccccc1)c1ccco1,-4.09
O=C(NN=Cc1c[nH]c2ccccc12)c1cccs1,-5.53
O=C(NN=Cc1c[nH]c2ccccc12)c1ccccc1O,-3.82
O=C(NN=Cc1c[nH]c2ccccc12)c1ccccc1,-4.44
O=C(NN=Cc1c[nH]c2ccccc12)c1cccc(O)c1,-3.84
O=C(NN=Cc1c[nH]c2ccccc12)c1ccc2c(c1)OCCO2,-4.96
O=C(NN=Cc1c[nH]c2ccccc12)c1ccc(O)cc1,-3.87
O=C(NN=Cc1c[nH]c2ccccc12)c1cc[nH]n1,-3.94
O=C(NN=Cc1c[nH]c2ccccc12)c1cc2ccccc2o1,-5.78
O=C(NN=Cc1c(O)ccc2ccccc12)c1cccnc1,-4.5
O=C(NN=Cc1c(O)ccc2ccccc12)c1ccc2c(c1)OCO2,-5.03
O=C(NN=Cc1c(O)ccc2ccccc12)c1ccc(O)cc1,-5.58
O=C(NN=CC=NNC(=O)c1ccco1)c1ccco1,-5.06
O=C(NN=CC=Cc1ccco1)c1cnccn1,-3.86
O=C(NN=CC=Cc1ccco1)c1ccncc1,-3.89
O=C(NN=CC=Cc1ccco1)c1ccccn1,-3.87
O=C(NN=CC=Cc1ccco1)C1COc2ccccc2O1,-4.04
O=C(NN=CC=Cc1ccccc1[N+](=O)[O-])c1ccncc1,-3.86
O=C(NN=CC=Cc1ccccc1[N+](=O)[O-])c1ccco1,-4.46
O=C(NN=CC=Cc1ccccc1[N+](=O)[O-])c1cccnc1,-4.29
O=C(NN=CC=Cc1ccccc1)c1cnccn1,-4.88
O=C(NN=CC=Cc1ccccc1)c1ccccn1,-4.11
O=C(NN=CC=Cc1ccccc1)c1cc(C2CC2)[nH]n1,-5.67
O=C(NN=CC=Cc1cccc([N+](=O)[O-])c1)c1ccncc1,-5.27
O=C(NN=CC=Cc1cccc([N+](=O)[O-])c1)c1cccnc1,-4.84
O=C(NN=CC=Cc1cccc([N+](=O)[O-])c1)C(O)c1ccccc1,-5.4
O=C(NN=CC=Cc1ccc2c(c1)OCO2)C(O)c1ccccc1,-3.9
O=C(NN=CC=Cc1ccc([N+](=O)[O-])o1)c1cccs1,-5.26
O=C(NN=CC=Cc1ccc([N+](=O)[O-])cc1)c1cccnc1,-5.52
O=C(NN=CC=C(O)c1ccccc1)c1ccccc1O,-4.19
O=C(NN=CC1CCCCC1)c1ccccc1-n1cccc1,-3.82
O=C(NN=CC1CC2CCC1C2)c1ccco1,-3.92
O=C(NN=CC1CC2CCC1C2)C1CC1c1ccccc1,-4.01
O=C(NN=CC1CC2CCC1C2)C1CC1,-3.82
O=C(NN=CC1CC2C=CC1C2)c1ccccc1O,-3.94
O=C(NN=CC1=Cc2ccccc2OC1)c1ccncc1,-5.4
O=C(NN=C1c2ccccc2-c2ccccc21)c1ccccc1,-5.78
O=C(NN=C1CCc2ccccc21)C1CC1,-3.83
O=C(NN=C1CC[NH+](Cc2ccccc2)CC1)c1ccccc1O,-4.07
O=C(NN=C1CCN(Cc2ccccc2)CC1)c1ccccc1O,-4.07
O=C(NN=C1CCCCCCCCCCC1)c1cccnc1,-3.85
O=C(NN=C1CCCCCC1)c1ccncc1,-3.82
O=C(NN=C1CCCCCC1)c1cccs1,-3.86
O=C(NN=C1CCCCCC1)c1cccnc1,-3.89
O=C(NN=C1CCCCCC1)c1cc2ccccc2cc1O,-4.94
O=C(NN=C1CCCCC1)c1ccccc1-n1cccc1,-3.82
O=C(NN=C1CCCC1)c1ccccc1[N+](=O)[O-],-3.85
O=C(NN=C1CCCC1)c1ccccc1O,-3.94
O=C(NN=C1CCCC1)c1cccc(O)c1,-3.87
O=C(NN=C1CCCC1)c1ccc(O)cc1O,-4.07
O=C(NN=C1CCCC1)c1ccc(O)cc1,-3.99
O=C(NN=C1CCCC1)c1cc(O)cc(O)c1,-3.99
O=C(NN=C1CCCC1)C1COc2ccccc2O1,-3.82
O=C(NN=C1CC2CCC1C2)c1cc2ccccc2cc1O,-3.88
O=C(NN=C1CC2C=CCC12)c1cccs1,-3.85
O=C(NN=C1C2CC3CC(C2)CC1C3)c1ccccc1O,-4.09
O=C(NN=C/C=C\c1ccco1)c1ccccn1,-3.87
O=C(NN=C/C=C\c1ccccc1[N+](=O)[O-])c1ccco1,-4.46
O=C(NN=C/C=C\c1ccccc1)c1cnccn1,-4.88
O=C(NN=C/C=C/c1ccco1)c1cnccn1,-3.86
O=C(NN=C/C=C/c1ccco1)c1ccncc1,-3.89
O=C(NN=C/C=C/c1ccco1)C1COc2ccccc2O1,-4.04
O=C(NN=C/C=C/c1ccccc1[N+](=O)[O-])c1ccncc1,-3.86
O=C(NN=C/C=C/c1ccccc1)c1ccccn1,-4.11
O=C(NN=C/C=C/c1ccccc1)c1cc(C2CC2)[nH]n1,-5.67
O=C(NN=C/C=C/c1ccccc1)NC1CCCCC1,-5.73
O=C(NN=C/C=C/c1cccc([N+](=O)[O-])c1)c1ccncc1,-5.27
O=C(NN=C/C=C/c1cccc([N+](=O)[O-])c1)C(O)c1ccccc1,-5.4
O=C(NN=C/C=C/c1ccc2c(c1)OCO2)C(O)c1ccccc1,-3.9
O=C(NN=C/C=C/c1ccc([N+](=O)[O-])o1)c1cccs1,-5.26
O=C(NN=C(c1ccccc1)c1cccnc1)c1ccc(O)cc1,-3.95
O=C(NN=C(c1ccccc1)c1ccccn1)c1ccccc1,-3.88
O=C(NN=C(c1ccccc1)c1ccccn1)c1cccc([N+](=O)[O-])c1,-5.01
O=C(NN=C(S)Nc1ccccc1)c1ccc(O)cc1,-3.94
O=C(NN=C(S)NCc1ccccc1)c1cccc([N+](=O)[O-])c1,-4.08
O=C(NN=C(S)NC1CCCCC1)c1ccccc1O,-3.93
O=C(NN=C(Cc1ncc[nH]1)c1ccccc1)c1cccnc1,-3.84
O=C(NN=C(Cc1ccccc1)Cc1ccccc1)c1ccncc1,-3.88
O=C(NN=C(Cc1ccccc1)Cc1ccccc1)C1CC1,-4.65
O=C(NN1CCOCC1)c1ccco1,-3.82
O=C(NN1CCOCC1)c1ccccc1,-3.82
O=C(NN1CCOCC1)c1ccc([N+](=O)[O-])cc1,-3.83
O=C(NN1CCOCC1)NC12CC3CC(CC(C3)C1)C2,-3.92
O=C(NN1CCCCC1)c1cccnc1,-3.82
O=C(NN1C(=O)c2ccccc2C1=O)c1ccncc1,-3.98
O=C(NN1C(=O)c2ccccc2C1=O)c1ccccc1[N+](=O)[O-],-3.91
O=C(NN1C(=O)NC2(CCCCC2)C1=O)c1cccs1,-3.82
O=C(NN1C(=O)CSC1=S)c1cccnc1,-3.77
O=C(NN1C(=O)C2CCCCC2C1=O)c1ccco1,-3.88
O=C(NN1C(=O)C2C3C=CC([C@@H]2C1=O)C31CC1)c1ccccc1,-3.93
O=C(NN1C(=O)C2C3C=CC(C3)C2C1=O)C(O)c1ccccc1,-3.82
O=C(NN1C(=O)C2C(C1=O)C1C=CC2C12CC2)c1cccnc1,-3.9
O=C(NN1C(=O)C2C(C1=O)C1C=CC2C12CC2)c1ccccc1,-3.93
O=C(NN1C(=O)C(=Cc2cccs2)SC1=S)c1ccncc1,-3.88
O=C(NN1C(=O)C(=Cc2cccs2)SC1=S)c1cccnc1,-4.97
O=C(NN1C(=O)C(=Cc2cccnc2)SC1=S)c1ccco1,-3.86
O=C(NN1C(=O)/C(=C\c2cccnc2)SC1=S)c1ccco1,-3.86
O=C(NN1C(=O)/C(=C/c2cccs2)SC1=S)c1ccncc1,-3.88
O=C(NN1C(=O)/C(=C/c2cccs2)SC1=S)c1cccnc1,-4.97
O=C(NN/C=C1\C=Nc2ccccc21)c1ccn[nH]1,-3.94
O=C(NN/C=C1\C=Nc2ccccc21)c1cccs1,-5.53
O=C(NN/C=C1\C=Nc2ccccc21)c1ccccc1O,-3.82
O=C(NN/C=C1\C=Nc2ccccc21)c1ccccc1,-4.44
O=C(NN/C=C1\C=Nc2ccccc21)c1cccc(O)c1,-3.84
O=C(NN/C=C1\C=Nc2ccccc21)c1ccc2c(c1)OCCO2,-4.96
O=C(NN/C=C1\C=Nc2ccccc21)c1ccc(O)cc1,-3.87
O=C(NN/C=C1\C=Nc2ccccc21)c1cc2ccccc2o1,-5.78
O=C(NN/C=C1\C=NN=C1c1ccccc1)c1ccco1,-4.09
O=C(NN/C=C1\C=CC=CC1=O)NC12CC3CC(CC(C3)C1)C2,-6.2
O=C(NN/C=C1\C=CC=CC1=O)C(=O)Nc1ccccn1,-4.98
O=C(NN/C=C1\C=CC=CC1=O)C(=O)N1CCCCCC1,-3.82
O=C(NN/C=C1\C=CC(=O)c2ccccc21)c1cccnc1,-4.99
O=C(NN/C=C1\C(=O)C=Cc2ccccc21)Nc1ccccc1,-6.18
O=C(NN/C=C1/C=CC=N1)c1ccc2c(c1)OCO2,-4.63
O=C(NN/C=C1/C=CC=N1)c1cc2ccccc2cc1O,-5.01
O=C(NN/C=C1/C=CC=N1)c1c[nH]c2ccccc12,-4.81
